id,page_id,section_id,title,content,order
5b41618e-1890-5a0f-99e9-dca3a90111ec,763573d7-c39e-5692-8e9d-d3d88b5ee59c,size,Size ​,"To set the element text's size (in px, em or rem). Equivalent to CSS' font-size .",5
a87c4b9b-5bf3-5681-8e29-6ab70f153bc0,763573d7-c39e-5692-8e9d-d3d88b5ee59c,font-family,Font family ​,To set the font of the text element. Equivalent to CSS' font-family .,6
d3ac369d-e29e-59fa-b101-eb9ad684d0ba,763573d7-c39e-5692-8e9d-d3d88b5ee59c,font-weight,Font weight ​,"To set the weight of the text element (for example: bold, semibold, etc). Equivalent to CSS' font-weight .",7
8eeadb10-e13c-58db-ae1b-2c28253fef32,763573d7-c39e-5692-8e9d-d3d88b5ee59c,line-height,Line height ​,To set the height between two lines of text in the element. Equivalent to CSS' line-height .,8
fa364a3a-2561-5ee7-a5ca-300e89795689,763573d7-c39e-5692-8e9d-d3d88b5ee59c,alignment,Alignment ​,"To align the text right, center, left of justified. Equivalent to CSS' text-justified .",9
a257a6ff-9277-57c6-b7a0-d1c7c5e83be9,763573d7-c39e-5692-8e9d-d3d88b5ee59c,text-color,Text color ​,To set the color of the text. Equivalent to CSS' color .,10
856613fb-c416-58ba-b60e-df02330cbdfd,763573d7-c39e-5692-8e9d-d3d88b5ee59c,text-decoration,Text decoration ​,"To set the decoration of the text (for example: underline, overline, etc). Equivalent to CSS' text-decoration .",11
3af2d92e-b98e-5d35-8c03-30601547f28f,763573d7-c39e-5692-8e9d-d3d88b5ee59c,no-wrap,No-wrap ​,To prevent the text from wrapping to the next line. Equivalent to CSS' white-space .,12
7fbc7a28-e8f8-53f1-85d1-3ff110c535a1,763573d7-c39e-5692-8e9d-d3d88b5ee59c,character-case,Character case ​,"To set the case of the text (for example: uppercase, lowercase, etc). Equivalent to CSS' text-transform .",13
90374c52-a774-5ac1-9158-a6ff1c209a88,763573d7-c39e-5692-8e9d-d3d88b5ee59c,text-shadows,Text shadows ​,To add a shadow to the text. Equivalent to CSS' text-shadow .,14
97a6c4e3-df85-55a8-8b06-dc06e03320c0,763573d7-c39e-5692-8e9d-d3d88b5ee59c,letter-spacing,Letter spacing ​,To set the space between each letter of the text. Equivalent to CSS' letter-spacing .,15
e5603fc6-72b4-5984-a403-e4fa4c134778,763573d7-c39e-5692-8e9d-d3d88b5ee59c,word-spacing,Word spacing ​,To set the space between each word of the text. Equivalent to CSS' word-spacing .,16
24299a11-df38-57a2-a2ca-d51667625357,763573d7-c39e-5692-8e9d-d3d88b5ee59c,text-background,Text background ​,To set the background color of the text. Equivalent to CSS' background-color .,17
4804dc90-641f-512e-8f0f-1c86cc127d34,763573d7-c39e-5692-8e9d-d3d88b5ee59c,image,Image ​,"This is where you can bind an image source, typically, when it comes from an external tool or API. Equivalent to HTML's src .",18
8b64a924-8d5a-5f6c-9854-87424c7d3648,763573d7-c39e-5692-8e9d-d3d88b5ee59c,fit,Fit ​,"To set how the image should be displayed (for example: cover, contain, etc). Equivalent to CSS' object-fit .",19
5950b205-e2aa-5cbc-8d11-6862224beaea,763573d7-c39e-5692-8e9d-d3d88b5ee59c,overlay,Overlay ​,To set the color of the image overlay. Equivalent to CSS' background-color .,20
4d6ee2b2-89d6-5527-9651-85adca0a4e82,763573d7-c39e-5692-8e9d-d3d88b5ee59c,filters,Filters ​,"To apply filters to the image (for example: grayscale, blur, etc). Equivalent to CSS' filter .",21
c28d5a20-5ec5-5ea9-ad38-ef0bedce7031,763573d7-c39e-5692-8e9d-d3d88b5ee59c,items,Items ​,"This is where you can bind a list of items to be displayed inside a container (like a div, columns, etc).",22
c6280e45-4df5-52ea-b8dc-d37bbeeaf10a,763573d7-c39e-5692-8e9d-d3d88b5ee59c,direction,Direction ​,"To set the direction of the items (for example: horizontal, vertical, etc). Equivalent to CSS' flex-direction .",23
64039335-575d-5683-b736-e9c20abafed1,763573d7-c39e-5692-8e9d-d3d88b5ee59c,rows-gap,Rows gap ​,To set the space between each row of items. Equivalent to CSS' grid-row-gap .,24
e6907a40-348d-5aa0-9c76-f48bc4e85026,763573d7-c39e-5692-8e9d-d3d88b5ee59c,columns-gap,Columns gap ​,To set the space between each column of items. Equivalent to CSS' grid-column-gap .,25
c8655211-d153-56fe-9531-651c68f4c3cd,763573d7-c39e-5692-8e9d-d3d88b5ee59c,justify,Justify ​,"To set how the items should be aligned horizontally (for example: left, center, right, etc). Equivalent to CSS' justify-content .",26
25ad39bb-eeca-5d3f-b652-7bfc5fe753bb,763573d7-c39e-5692-8e9d-d3d88b5ee59c,alignment-1,Alignment ​,"To set how the items should be aligned vertically (for example: top, center, bottom, etc). Equivalent to CSS' align-items .",27
bdcb70d3-18c9-5bc7-b49f-e2535cb18c8f,763573d7-c39e-5692-8e9d-d3d88b5ee59c,reverse-order,Reverse order ​,To reverse the order of the items. Equivalent to CSS' flex-direction .,28
9a90543c-52ee-532f-b2bd-519933eb497e,763573d7-c39e-5692-8e9d-d3d88b5ee59c,push-last-to-the-end,Push last to the end ​,To push the last item to the end of the container. Equivalent to CSS' justify-content .,29
126f62d5-fa1d-540d-ab8b-ed954eeae67e,763573d7-c39e-5692-8e9d-d3d88b5ee59c,display-type,Display type ​,"To set the display type of the items (for example: list, grid, etc). Equivalent to CSS' display .",30
eb1ca830-00b6-54e5-b517-504a694aad37,763573d7-c39e-5692-8e9d-d3d88b5ee59c,presets,Presets ​,Set of predefined display types for columns. Equivalent to CSS' display .,31
6233c2e7-a344-5977-b56a-1f15beac7c6d,763573d7-c39e-5692-8e9d-d3d88b5ee59c,text,Text ​,,32
a64f500e-5647-5227-a904-e57f4a8573f9,763573d7-c39e-5692-8e9d-d3d88b5ee59c,sanitize,Sanitize ​,"This is for when you bind a text to a data provided by the user, for example a comment you have register in the database. This will escape special characters, so that you are not vulnerable to XSS attacks . The option is not active by default because sometimes you want these characters to be interpreted (for example making some part of the text bold with markup).",33
